pt_root_id,Area Membership
864691135725036203,V1
864691136124637990,V1
864691135655158978,V1
864691135655158978,V1
864691135292691126,V1
864691136039921406,V1
864691136039921406,V1
864691135213619000,V1
864691135213619000,V1
864691135278906273,V1
864691136238167356,V1
864691135323879068,V1
864691135234028121,V1
864691135274940901,V1
864691135065804612,V1
864691136109070520,V1
864691135275377637,V1
864691135272821009,V1
864691135272821009,V1
864691136437418398,V1
864691135491589095,V1
864691135859899752,V1
864691136267183860,V1
864691135345986719,V1
864691135700408866,V1
864691136210178748,V1
864691135463768894,V1
864691136100749173,V1
864691135491390055,V1
864691135864188286,V1
864691135864188286,V1
864691136723317757,V1
864691136723317757,V1
864691135685287095,V1
864691135383484122,V1
864691136362243554,V1
864691135753568461,V1
864691136663325918,V1
864691135940555942,V1
864691135585130108,V1
864691135383732715,V1
864691136228048209,V1
864691136228048209,RL
864691135361024071,V1
864691135719711537,RL
864691135867431958,V1
864691135340965317,V1
864691135658782594,RL
864691135919239856,V1
864691135355940815,RL
864691135355946191,V1
864691135615081419,RL
864691135698163733,V1
864691135278931361,V1
864691135927577812,V1
864691137198065985,V1
864691136444326531,V1
864691135463181213,V1
864691135858686568,RL
864691135468354956,V1
864691135539010674,V1
864691135355935183,V1
864691135700204578,V1
864691136903972018,V1
864691135100918560,V1
864691136391131775,V1
864691136391131775,V1
864691135066017092,V1
864691135463452222,RL
864691135594463019,V1
864691135989094656,V1
864691135726417471,V1
864691135816452431,V1
864691135725139627,RL
864691135323869852,RL
864691136100938613,V1
864691135104580685,V1
864691135349348311,RL
864691135700858235,RL
864691137019822702,RL
864691136273460414,V1
864691136602362321,RL
864691134940504419,V1
0,V1
864691135495498128,V1
864691135495498128,V1
864691135545440808,V1
864691135785961668,V1
864691135490718311,LM
864691135065912388,V1
864691135065912388,RL
864691135059606683,V1
864691136991018901,V1
864691135856335662,V1
864691135501771330,RL
864691135501771330,V1
864691137197239617,V1
864691137197239617,RL
864691135741313643,RL
864691135741313643,RL
864691135361255751,RL
864691135852007367,RL
864691136362278882,RL
864691136602781137,V1
864691135594277931,V1
864691135867633430,V1
864691135867633430,V1
864691135867633430,V1
864691136024410681,V1
864691135105114957,RL
864691135408261577,V1
864691135408261577,V1
864691135213938488,V1
864691135616840809,V1
864691135416430010,V1
864691135383783147,V1
864691136090044983,V1
864691136137503101,V1
864691135105065549,V1
864691136024708921,V1
864691135270561701,V1
864691135582616941,V1
864691135582616941,V1
864691135234075225,V1
864691135495221136,RL
864691135348252375,V1
864691135940696998,V1
864691136488090898,V1
864691135475775552,V1
864691135386494037,V1
864691136136589693,V1
864691135565372247,V1
864691135469338194,V1
864691135013854966,V1
864691136137464957,V1
864691135783361843,RL
864691136868010094,V1
864691136595034786,V1
864691136210002364,V1
864691136209042620,V1
864691135800753250,V1
864691136009372844,V1
864691135940062209,V1
864691135133101216,V1
864691135576028190,V1
864691135594247211,V1
864691135594247211,V1
864691136418647191,V1
864691135938483509,V1
864691137197751617,V1
864691137197751617,V1
864691135518176650,V1
864691135447018068,V1
864691136663207902,V1
864691136663207902,V1
864691135730665657,V1
864691135394975477,V1
864691135012499702,V1
864691135012499702,V1
864691136673736583,V1
864691135655141058,V1
864691135700855419,V1
864691135113990553,V1
864691135113990553,V1
864691135618724239,V1
864691135618724239,V1
864691135489164602,V1
864691136135498635,V1
864691135889615497,V1
864691135889615497,V1
864691136595572386,V1
864691136024395321,RL
864691136024395321,V1
864691136522653329,V1
864691135293586956,V1
864691135724803755,RL
864691135113733529,V1
864691135113733529,RL
864691135341766065,V1
864691135278823841,RL
864691135278823841,V1
864691135502313026,V1
864691135919272112,V1
864691135885007472,V1
864691136672655239,V1
864691135118658269,RL
864691136008919214,V1
864691136008919214,V1
864691135645023727,V1
864691135517125075,V1
864691136904284594,V1
864691135938721333,V1
864691135491116903,RL
864691135491116903,V1
864691135940637441,V1
864691135386194005,V1
864691136021186808,V1
864691135761521462,V1
864691135257122479,V1
864691135207762297,V1
864691135926601998,V1
864691136389696272,V1
864691136379834581,V1
864691135490809959,V1
864691135584793976,V1
864691135759554382,V1
864691135759554382,V1
864691135857099310,V1
864691135561611745,V1
864691136137666429,V1
864691136275190797,V1
864691136024328249,V1
864691135810357452,V1
864691135661618416,V1
864691135867406102,RL
864691136883160430,V1
864691135468642642,V1
864691136673312135,RL
864691135645333743,V1
864691135359777368,V1
864691135856072494,V1
864691135383461082,V1
864691135551073266,V1
864691135976383555,RL
864691135652413892,V1
864691136990817173,V1
864691135383893227,V1
864691135661211120,V1
864691137020242286,V1
864691135182631682,V1
864691135816433743,RL
864691135105042765,V1
864691136371756168,RL
864691136389368695,V1
864691135848430686,RL
864691135274756069,V1
864691136020907768,V1
864691135441035080,V1
864691135367708153,V1
864691135725001387,V1
864691134885582330,V1
864691134885582330,V1
864691136237589775,V1
864691135355803087,V1
864691135213819776,V1
864691136106316761,V1
864691135341934277,V1
864691135969786981,V1
864691135969786981,V1
864691135394798325,V1
864691135491575271,V1
864691135491575271,V1
864691136522576529,RL
864691137054175094,V1
864691135462474653,V1
864691136176255238,V1
864691136925988426,V1
864691135918894256,RL
864691135683881202,RL
864691135696624794,V1
864691136137103485,V1
864691135927179476,V1
864691135927179476,V1
864691135927179476,V1
864691134965172511,V1
864691134989665402,RL
864691136483725868,V1
864691135349308119,V1
864691135135744793,V1
864691136124453158,V1
864691136595427490,V1
864691135292172214,V1
864691136391218559,V1
864691136488012562,V1
864691136419556247,V1
864691135386324821,LM
864691135386324821,RL
864691136483321644,RL
864691135568760556,RL
864691135576177438,RL
864691136267412980,RL
864691135349349079,RL
864691136362517730,RL
864691136227976273,RL
864691135777684320,RL
864691135777684320,RL
864691135749122857,V1
864691135749122857,V1
864691136101080437,V1
864691136602926033,V1
864691135989111808,RL
864691136578542356,RL
864691135498529555,V1
864691135570160006,V1
864691135851519431,V1
864691135856645934,V1
864691135454457450,V1
864691135740557972,V1
864691135565518167,V1
864691135133452192,V1
864691135639910971,V1
864691136812563059,V1
864691135441573448,V1
864691135498006035,V1
864691135502472514,V1
864691135292526006,V1
864691135655252674,V1
864691135989600768,V1
864691135582122605,V1
864691135323928476,V1
864691135987568899,V1
864691135585676412,V1
864691137054424438,V1
864691135718965809,V1
864691135066288964,V1
864691135066288964,V1
864691135954308360,V1
864691135404747502,V1
864691135404747502,V1
864691135463145117,V1
864691135273103121,V1
864691135526784091,V1
864691135571789037,V1
864691136904249522,V1
864691136813015155,V1
864691136194973416,V1
864691135685292727,V1
864691135685292727,V1
864691136032658875,V1
864691136032658875,V1
864691135441752136,V1
864691136362465762,V1
864691135571822829,V1
864691135684478647,V1
864691135135460633,RL
864691136089863735,V1
864691134964964895,V1
864691134964964895,V1
864691136040167934,RL
864691136040167934,V1
864691135780807248,RL
864691135693504703,V1
864691135082473207,V1
864691136663195614,RL
864691136100729717,V1
864691135586124668,V1
864691135494970512,V1
864691135469195090,V1
864691135755487186,V1
864691136974638876,V1
864691135538095218,V1
864691137054551414,V1
864691135195560490,RL
864691135867544598,V1
864691135639442491,V1
864691135927457236,RL
864691136911667441,V1
864691135335300841,RL
864691136032851131,V1
864691136371602824,RL
864691135782690611,V1
864691135539015794,V1
864691135539015794,RL
864691136310533978,RL
864691136436982430,RL
864691135338349286,V1
864691135338349286,RL
864691135491894879,V1
864691135974785903,V1
864691135974785903,RL
864691137020297070,RL
864691135738187377,V1
864691135738187377,RL
864691135859396456,V1
864691135947441761,V1
864691135947441761,RL
864691135490588903,RL
864691135645672943,RL
864691136451940095,RL
864691135441378888,RL
864691136437229726,RL
864691135293584908,RL
864691135976535107,RL
864691135387526017,RL
864691135394881013,RL
864691135416523450,RL
864691135687864032,RL
864691135565410583,V1
864691135762554934,V1
864691135446432146,RL
864691135777967293,RL
864691136100936565,RL
864691135859110504,RL
864691135859110504,RL
864691135618576783,V1
864691135866470277,RL
864691135865681628,V1
864691136595530402,V1
864691135404671982,V1
864691135700860539,V1
864691134989019002,V1
864691135335417577,V1
864691135349346775,V1
864691135545464104,V1
864691135576234782,V1
864691136051917299,V1
864691136923274980,V1
864691135848429662,V1
864691135273297681,V1
864691135273297681,V1
864691136287044291,V1
864691136444309635,V1
864691135292980662,V1
864691135292980662,V1
864691135478583494,V1
864691135565106711,V1
864691136021408504,V1
864691135374752329,V1
864691136423261743,V1
864691135502844253,V1
864691136723446269,V1
864691136330041834,V1
864691135279336609,V1
864691135279336609,V1
864691136024625977,V1
864691135809928140,V1
864691135475011648,V1
864691135275193829,V1
864691136116154788,V1
864691135926322900,V1
864691136812733811,V1
864691134917977610,V1
864691134917977610,V1
864691135133541024,V1
864691136195083734,V1
864691136483750188,V1
864691135233988441,V1
864691135233988441,V1
864691135661447664,RL
864691135594460203,V1
864691136990964117,V1
864691135082303223,V1
864691135082303223,RL
864691135233458777,RL
864691135498374675,V1
864691135446484114,V1
864691135786337476,V1
864691135786337476,V1
864691135786337476,V1
864691136195015894,RL
864691136907506286,V1
864691135992010945,V1
864691135575865118,RL
864691137197737281,V1
864691136912403441,RL
864691135749414953,V1
864691135724946603,V1
864691135582306157,V1
864691136423568687,V1
864691135463496093,RL
864691135609943559,V1
864691135429857840,V1
864691135644654319,V1
864691135644654319,RL
864691136966418894,V1
864691136923691492,RL
864691135926461198,V1
864691135926461198,V1
864691135838096275,V1
864691135838096275,V1
864691135123358503,V1
864691136137658493,RL
864691136137658493,V1
864691137020431470,V1
864691135776613293,RL
864691135754437837,V1
864691135847943262,V1
864691135864699868,V1
864691135954806280,RL
864691136084702316,V1
864691135394977781,V1
864691136009422764,V1
864691136009422764,V1
864691135876725587,V1
864691136923277540,V1
864691135865539461,V1
864691136486800146,V1
864691135776927405,V1
864691136673533319,V1
864691136297534491,V1
864691135987778952,V1
864691135503012533,V1
864691135475753024,V1
864691136522624913,V1
864691136951611871,V1
864691135545463848,V1
864691135662881220,V1
864691136974633500,V1
864691135577489157,V1
864691136085029996,V1
864691135568643308,V1
864691135213655680,V1
864691135987438339,V1
864691135762658614,V1
864691135404526574,V1
864691135342081969,V1
864691135954445832,V1
864691135475536960,V1
864691135475536960,RL
864691134965261599,RL
864691134965261599,V1
864691134965261599,V1
864691135661347824,RL
864691135995326890,V1
864691136334828979,RL
864691135210991808,V1
864691135462747198,V1
864691136135344267,V1
864691135696826778,V1
864691135696826778,V1
864691135927075028,RL
864691135584386034,RL
864691135210017216,RL
864691136724445437,V1
864691136310633050,V1
864691135488943162,RL
864691135859930728,V1
864691135859930728,V1
864691136594526114,V1
864691136274508557,V1
864691136137499773,V1
864691135575940126,V1
864691135951980323,V1
864691135696688794,V1
864691135510944720,V1
864691134965427743,V1
864691136040988758,V1
864691135909761193,V1
864691135800491362,V1
864691136023815737,RL
864691136023815737,V1
864691135211107776,V1
864691135213700992,V1
864691134939986275,V1
864691135502991797,V1
864691135394728949,V1
864691136419311511,V1
864691135738306417,V1
864691135738306417,V1
864691135081679095,V1
864691135586039164,V1
864691135698208277,V1
864691135762515766,V1
864691136056351960,RL
864691136487835410,RL
864691135661422064,RL
864691136005636554,RL
864691135526065755,RL
864691136595508898,RL
864691135114005913,RL
864691135661361136,RL
864691135463418525,RL
864691135463418525,RL
864691135502580290,RL
864691136209625788,RL
864691136209625788,RL
864691135509699337,V1
864691135509699337,V1
864691135568826092,V1
864691135618702735,V1
864691135479147206,RL
864691136108748216,RL
864691136100315509,RL
864691135446411410,RL
864691136419465879,RL
864691136419465879,V1
864691135360959303,V1
864691135974958191,RL
864691135059117723,V1
864691136106648025,V1
864691135571541285,V1
864691135210435520,V1
864691136194716236,V1
864691135697891349,V1
864691135918902448,V1
864691135918902448,V1
864691135762293558,V1
864691136287232195,V1
864691135864663166,V1
864691135995181994,V1
864691136379670997,V1
864691135969887589,V1
864691135945383204,V1
864691135501833821,V1
864691135464581957,V1
864691135464581957,V1
864691135777085869,V1
864691136595765410,V1
864691135195476266,V1
864691135639892795,V1
864691135503015349,V1
864691136090264375,V1
864691135994573738,V1
864691135867474710,V1
864691136227804241,V1
864691135989216000,V1
864691136812887923,RL
864691135584849016,RL
864691136005205194,V1
864691135293956620,V1
864691136437364126,V1
864691135777857213,RL
864691135777857213,RL
864691136578524948,V1
864691136119482904,RL
864691135866595973,V1
864691135926856974,RL
864691135211280832,RL
864691135275384805,V1
864691135275379429,V1
864691135916264806,V1
864691136912476145,V1
864691136119596312,V1
864691136311742013,V1
864691135360118087,V1
864691136991137429,V1
864691136618334171,V1
864691136602948561,RL
864691136904320946,RL
864691135866794117,V1
864691135980296328,V1
864691135570690541,V1
864691136021082104,RL
864691136903934386,V1
864691135725605695,V1
864691134947956988,V1
864691135338679270,V1
864691135700926075,RL
864691135495339664,V1
864691135919101872,V1
864691136483836460,RL
864691136483836460,RL
864691134940752483,RL
864691135392073458,RL
864691135392073458,RL
864691136227746129,RL
864691135386185557,RL
864691135777113533,RL
864691135618599055,RL
864691135475185984,RL
864691136741498972,RL
864691135367671545,RL
864691135572072741,RL
864691135938220341,RL
864691136912696817,RL
864691136391142271,V1
864691135156357988,V1
864691136137186941,V1
864691136137186941,RL
864691135947625825,V1
864691135889560457,V1
864691135394863093,V1
864691136681950070,V1
864691135565544983,RL
864691135749592873,RL
864691137197504065,V1
864691137197504065,V1
864691136672660615,V1
864691135739590804,V1
864691136974405916,V1
864691136084074348,V1
864691136105988313,V1
864691135576044574,RL
864691136334407859,RL
864691136334407859,RL
864691135724802731,RL
864691135724802731,V1
864691135800259426,V1
864691134965374495,V1
864691135355263439,V1
864691135195302186,V1
864691135687747808,V1
864691135307563846,V1
864691135841550819,V1
864691135937506820,V1
864691135195185450,RL
864691136116780452,V1
864691136116780452,V1
864691136724784637,V1
864691136724784637,V1
864691135501563458,V1
864691135501563458,V1
864691135429495600,V1
864691135700407586,V1
864691136137668477,V1
864691135741215595,V1
864691135013270006,V1
864691135447592532,V1
864691135447592532,V1
864691134948176636,V1
864691135926315988,V1
864691135749097769,V1
864691136267379188,V1
864691135463412893,V1
864691135463412893,V1
864691135447364692,V1
864691136194729804,V1
864691135383687659,RL
864691136051807219,V1
864691136051807219,RL
864691135909757353,V1
864691135571235877,V1
864691135940369830,V1
864691135952020259,V1
864691135495224464,V1
864691136483803180,V1
864691136144464436,RL
864691135081648887,V1
864691135359685976,V1
864691135208252025,RL
864691135208252025,RL
864691135715716378,V1
864691135856937262,V1
864691135856937262,RL
864691136042088022,V1
864691136209741244,RL
864691135323248540,RL
864691135349210071,V1
864691135387262337,V1
864691135323642012,V1
864691135323642012,V1
864691135940427686,V1
864691135274754533,V1
864691135749580073,V1
864691135698509077,V1
864691135491338599,V1
864691135859905896,RL
864691135491358055,RL
864691136135524491,V1
864691135105280077,V1
864691135945456420,RL
864691136194967884,RL
864691136135301259,V1
864691135995493546,RL
864691135462966685,V1
864691135584603000,RL
864691135584603000,RL
864691136089826359,RL
864691136066597528,RL
864691136009288622,RL
864691135292788662,RL
864691135737742961,RL
864691134965356831,RL
864691136389164919,RL
864691135463768382,RL
864691135383923435,RL
864691135645478127,RL
864691135584180978,RL
864691136195357260,RL
864691135270578853,RL
864691135270578853,RL
864691135355990479,V1
864691136602549713,V1
864691136663186142,RL
864691136124433958,RL
864691135754711501,RL
864691135754711501,RL
864691136021264120,RL
864691137054747510,V1
864691136974318876,V1
864691136974318876,V1
864691136334655155,V1
864691135777907645,V1
864691136741286748,V1
864691136021021432,V1
864691136021021432,V1
864691135323761308,RL
864691135491051623,RL
864691136091935668,RL
864691135938336309,RL
864691135754566093,RL
864691136091725748,RL
864691136091725748,V1
864691135212658304,V1
864691135082467319,V1
864691136662909662,V1
864691135639006523,V1
864691135526061659,V1
864691135518387594,RL
864691136329905130,V1
864691136812942963,V1
864691135698412821,V1
864691135334553321,V1
864691135502606173,V1
864691135502606173,V1
864691136144532788,V1
864691135661438448,V1
864691135740558996,V1
864691136618024155,V1
864691136912692209,V1
864691136618007771,V1
864691135270158245,V1
864691136444566915,V1
864691136444566915,V1
864691136009537966,V1
864691135275035109,V1
864691135100431648,V1
864691136297285915,V1
864691136297285915,V1
864691136266964980,V1
864691136266964980,V1
864691136641618806,V1
864691136334607027,V1
864691135969842277,V1
864691136371325320,V1
864691136371325320,V1
864691135502100829,V1
864691135502100829,V1
864691136334439603,V1
864691136578378772,V1
864691135545316648,V1
864691135374267465,V1
864691135374267465,V1
864691135645433071,V1
864691135684307698,V1
864691136032259259,V1
864691136451980799,V1
864691136451980799,V1
864691135655046594,V1
864691135655046594,V1
864691135464307013,V1
864691135738403185,V1
864691135856489774,V1
864691136090102327,V1
864691135807888669,V1
864691135441567048,V1
864691135565590551,V1
864691135335283689,V1
864691135654986434,V1
864691135133502880,V1
864691135618694543,V1
864691135618694543,V1
864691135725199275,RL
864691136051255539,RL
864691136051255539,RL
864691135182608386,V1
864691135182608386,V1
864691136334810547,V1
864691136334810547,V1
864691135810373068,V1
864691135491566055,RL
864691136487496978,V1
864691136904073138,RL
864691135429397296,V1
864691134918296586,V1
864691136274874893,V1
864691136312289853,V1
864691136371689608,V1
864691136100313973,V1
864691135441495624,V1
864691136024806201,V1
864691136595024802,V1
864691135213602616,RL
864691135213602616,RL
864691136673307527,V1
864691135416209082,V1
864691136227492689,V1
864691135526556763,RL
864691135526556763,V1
864691134948127228,V1
864691136100195701,V1
864691135502073666,V1
864691135938227972,V1
864691135938227972,RL
864691135013711766,V1
864691135013711766,RL
864691136883695982,RL
864691136108715960,V1
864691136362328034,V1
864691135213733688,V1
864691136390418815,RL
864691136390418815,V1
864691136210037948,RL
864691136195267304,V1
864691136912424433,V1
864691135926593294,V1
864691136483222060,V1
864691136483222060,RL
864691136483222060,RL
864691136923773668,RL
864691135645297903,RL
864691136144542516,V1
864691135163459373,V1
864691135511688144,V1
864691135337730534,RL
864691135337730534,V1
864691135910662825,V1
864691135269757861,V1
864691135269757861,RL
864691135408198857,V1
864691135639893819,RL
864691135472751922,RL
864691135937686788,V1
864691135937686788,V1
864691136194749928,V1
864691135212700800,V1
864691135212700800,V1
864691135475685952,V1
864691135610027015,RL
864691135610027015,RL
864691135575947294,RL
864691135575947294,RL
864691135991953345,V1
864691135616890729,V1
864691135348849623,V1
864691135348849623,RL
864691135348849623,V1
864691136091765940,V1
864691135416465594,V1
864691135495138192,V1
864691136287477187,V1
864691135616885865,V1
864691136195147496,V1
864691136194769896,V1
864691135571479589,V1
864691135571479589,V1
864691135571479589,V1
864691136021264632,V1
864691136021264632,V1
864691135066060100,V1
864691135066060100,V1
864691135278853281,V1
864691135278853281,V1
864691135776608173,V1
864691135123289383,V1
864691135737498993,V1
864691136595460258,V1
864691135753577165,V1
864691136085069932,V1
864691135755643858,V1
864691134948569340,V1
864691135359923032,V1
864691135359923032,V1
864691135992484033,V1
864691136952939487,V1
864691135564708887,V1
864691135473186866,V1
864691136267578100,V1
864691135837198739,V1
864691135851565511,V1
864691135374523721,V1
864691135479097286,V1
864691135182751234,V1
864691135927551956,RL
864691135361093959,V1
864691135700821115,V1
864691135989385472,V1
864691135208522617,V1
864691135472913970,V1
864691135303738023,V1
864691136124686374,V1
864691135386272085,V1
864691135859636840,RL
864691135570733037,LM
864691136389145207,RL
864691135947487585,RL
864691136116700068,RL
864691135889466249,V1
864691135685334455,V1
864691135755493330,RL
864691135755493330,RL
864691135856737070,RL
864691135100918816,RL
864691136329394666,V1
864691135368032249,V1
864691135368032249,V1
864691135118654685,V1
864691135013524214,V1
864691135233949273,V1
864691135755637714,V1
864691135360906823,V1
864691135658873730,V1
864691135342156977,V1
864691135342156977,RL
864691136990968981,RL
864691136812491123,RL
864691136444298883,V1
864691136595418786,V1
864691135776982957,V1
864691135738572401,V1
864691136267470324,V1
864691136990639509,V1
864691135719250481,V1
864691135776855981,V1
864691135940329894,V1
864691135275365349,V1
864691136602622161,V1
864691135012885910,RL
864691136085241708,V1
864691136892795758,V1
864691135475736128,V1
864691135808054301,V1
864691135808054301,V1
864691136329994986,V1
864691136522180753,V1
864691136903513010,V1
864691135876744275,V1
864691135502808925,V1
864691136906317422,V1
864691135776453037,V1
864691135279099809,V1
864691135213691520,V1
864691136904294834,V1
864691134965410335,RL
864691135919602352,V1
864691136051511027,V1
864691135374389960,V1
864691136371615880,V1
864691135876959059,V1
864691135777423456,V1
864691135494578576,V1
864691136437409694,V1
864691135910671017,RL
864691136419081111,RL
864691135857017646,V1
864691135884421744,V1
864691135837796755,V1
864691135838134163,RL
864691136042038870,V1
864691135645468399,V1
864691136990870421,V1
864691136009278124,V1
864691136009278124,V1
864691135382927339,RL
864691135463171741,V1
864691135367873273,V1
864691135738440305,V1
864691135270572453,V1
864691135568262124,V1
864691136912690929,V1
864691135491162471,V1
864691135447630420,RL
864691135447630420,V1
864691135866537861,V1
864691135866537861,V1
864691135303727015,V1
864691135303732903,V1
864691134917620234,V1
864691136334438067,RL
864691135953110307,V1
864691136912264177,V1
864691135491267559,RL
864691135569726854,V1
864691135569726854,V1
864691135687561952,RL
864691135938414645,V1
864691137054838646,AL
864691135492001375,RL
864691135737342852,RL
864691135495140496,RL
864691135495140496,V1
864691135780790864,V1
864691135509620489,V1
864691135272924689,V1
864691135693694399,RL
864691137198032449,RL
864691135511545808,RL
864691136012117411,V1
864691135213563008,V1
864691136009394350,V1
864691135719269937,V1
864691135719269937,RL
864691135698624021,RL
864691135495171472,V1
864691135404430318,V1
864691136444756099,V1
864691136297441307,RL
864691135571553317,V1
864691135730816441,V1
864691135359801176,V1
864691136275216909,V1
864691135233920089,V1
864691135233920089,V1
864691135468148620,V1
864691135472880178,V1
864691135569889926,V1
864691135952257571,V1
864691136119528216,V1
864691135270320293,V1
864691135776919981,V1
864691135429292592,V1
864691135726238271,V1
864691135726238271,V1
864691135307369286,V1
864691135307369286,V1
864691136487071506,V1
864691135940405670,V1
864691135940405670,V1
864691135726430527,V1
864691135786361540,V1
864691135518386314,V1
864691135586099068,RL
864691135446431634,V1
864691135759338830,V1
864691135113900441,V1
864691135341927345,V1
864691135341927345,V1
864691136175612934,V1
864691135584908408,V1
864691135684059634,V1
864691135684059634,V1
864691135684059634,V1
864691135684059634,RL
864691135479370182,V1
864691136084074092,V1
864691136674024327,RL
864691135842106595,RL
864691135404644078,RL
864691135463681598,RL
864691136287519939,V1
864691136287519939,V1
864691136287519939,V1
864691136379614421,V1
864691136310697050,RL
864691135585936508,V1
864691135976706883,RL
864691136451925247,RL
864691135081649143,RL
864691135013599382,V1
864691136419226519,V1
864691136419226519,RL
864691136419226519,RL
864691136419226519,V1
864691136619167629,V1
864691135491616351,V1
864691135517752458,V1
864691136912125681,V1
864691136912125681,RL
864691135865567452,V1
864691136011892131,RL
864691135082459639,RL
864691136952715999,RL
864691135777989309,RL
864691136379755477,V1
864691135841697251,V1
864691135841697251,V1
864691135468833362,V1
864691135468833362,V1
864691135468833362,V1
864691135213914752,V1
864691135213914752,V1
864691136135517323,V1
864691135565591319,V1
864691136444514179,V1
864691136437153438,V1
864691135394742773,V1
864691135394026997,V1
864691134948376572,V1
864691135910568361,V1
864691135874519694,V1
864691136912646129,V1
864691135565484375,V1
864691135502976693,V1
864691135585510012,RL
864691136005248458,V1
864691135570701037,V1
864691135511372496,V1
864691136297158171,V1
864691135610581255,V1
864691135135815193,V1
864691135135815193,V1
864691134965579807,V1
864691136522749585,V1
864691135946525732,V1
864691136052069363,V1
864691136040092926,V1
864691135416830650,V1
864691136119418648,V1
864691135586052476,V1
864691135586052476,V1
864691136451995647,V1
864691134885567738,V1
864691136444768387,V1
864691136444768387,V1
864691134885546234,V1
864691134885546234,V1
864691136522570641,V1
864691135610292487,V1
864691135719206193,V1
864691135270628005,V1
864691135270628005,V1
864691136362556642,V1
864691135463506077,V1
864691136194253526,V1
864691136601960657,V1
864691135463507613,V1
864691136040115966,V1
864691136024646969,RL
864691135270400677,V1
864691135565364247,RL
864691135565364247,RL
864691135719280689,V1
864691137054248822,V1
864691135696818330,V1
864691135915690342,V1
864691135915690342,V1
864691136091936692,V1
864691135889395593,V1
864691136388972663,V1
864691135699933474,RL
864691135476758184,V1
864691135545377064,V1
864691136273752510,V1
864691136595307938,RL
864691135475591232,V1
864691135479160518,V1
864691135059469211,V1
864691135590812171,RL
864691135270505893,V1
864691136312808253,AL
864691135065906500,V1
864691135163232301,V1
864691135163232301,V1
864691135947520353,V1
864691135856719150,V1
864691136011806627,V1
864691135969669221,V1
864691135954761736,V1
864691135684283122,V1
864691135279269025,V1
864691136391278975,V1
864691136662991070,RL
864691136662991070,V1
864691135491587047,V1
864691135013509622,V1
864691136419547543,V1
864691136195202380,V1
864691136195202380,RL
864691135323953308,RL
864691135368089849,V1
864691136144601396,RL
864691135304485031,V1
864691134885983482,V1
864691135842107363,AL
864691135639292475,LM
864691135492351839,RL
864691136117360036,RL
864691135539135090,RL
864691135726232639,RL
864691135447373652,RL
864691135698193941,RL
864691135859687528,RL
864691135859687528,V1
864691136952733407,V1
864691136021392632,V1
864691135655197378,V1
864691135884712048,RL
864691135941921908,RL
864691135502824885,RL
864691136903889586,RL
864691135404535278,RL
864691136176160262,V1
864691135135189529,V1
864691135100755232,V1
864691136090047031,V1
864691136090047031,V1
864691136391207551,V1
864691136011882147,V1
864691136334710195,V1
864691135918622128,RL
864691136483893804,RL
864691136483893804,RL
864691135156127076,V1
864691134965342239,V1
864691135866970390,V1
864691135616717673,V1
864691135616717673,V1
864691135584748408,V1
864691136389206032,V1
864691135355920335,V1
864691135575743262,V1
864691135693423039,V1
864691135693423039,V1
864691135135506201,V1
864691135135506201,V1
864691135645396207,V1
864691135645396207,V1
864691135213538944,V1
864691135800631650,V1
864691136116972452,V1
864691135876883283,V1
864691136926397770,V1
864691135762574646,V1
864691136907705454,V1
864691136907705454,V1
864691136137457277,V1
864691135693713087,V1
864691136135314315,V1
864691135345177759,V1
864691135576173598,V1
864691135915877734,V1
864691135575673374,RL
864691136267356916,V1
864691136267356916,V1
864691135995244680,RL
864691136297126427,V1
864691136617998299,V1
864691135865482460,V1
864691136329766122,V1
864691136662207198,V1
864691135616884841,V1
864691135866603141,RL
864691136021135352,V1
864691135195288362,RL
864691135874471310,V1
864691135995495850,RL
864691136117084324,RL
864691136297418523,RL
864691136009542318,V1
864691135586166652,V1
864691135586166652,V1
864691135697055898,V1
864691135273148945,V1
864691135292722870,RL
864691135476640168,RL
864691135476640168,RL
864691135156440676,AL
864691136389149303,V1
864691135841803747,V1
864691135954731784,V1
864691135123162407,V1
864691135123162407,V1
864691135968897381,V1
864691136195107660,V1
864691135645470959,V1
864691135645470959,V1
864691136137355389,RL
864691136362412258,V1
864691136912527089,RL
864691136912527089,V1
864691135658883458,V1
864691135658883458,V1
864691134885594362,V1
864691135270418085,RL
864691135270418085,V1
864691135270418085,RL
864691135638991931,V1
864691136266440948,RL
864691135404638446,V1
864691135737742980,V1
864691136488028434,RL
864691136085059180,RL
864691135565571351,V1
864691135565571351,V1
864691135738278513,V1
864691135919409328,V1
864691135919409328,AL
864691135065352772,RL
864691136119189528,RL
864691135940259073,RL
864691136023740729,RL
864691136965775054,RL
864691135942158452,RL
864691135416703674,RL
864691135416703674,RL
864691135416700858,RL
864691135777012141,RL
864691135777012141,RL
864691135969705829,V1
864691135208602745,V1
864691135208602745,RL
864691135342138053,V1
864691135342138053,RL
864691135926724878,RL
864691136040443134,V1
864691136329390058,V1
864691135338663910,V1
864691136194754792,RL
864691135715697178,RL
864691135947525985,V1
864691135947525985,V1
864691136423532591,V1
864691136287407811,V1
864691135447525716,V1
864691136105787097,V1
864691135800276834,RL
864691135293831692,RL
864691136451694079,V1
864691136451694079,V1
864691135367992057,V1
864691135594407723,V1
864691135594407723,V1
864691136437334942,V1
864691136437334942,V1
864691135700505634,V1
864691136389000823,V1
864691135693709503,V1
864691135464267077,V1
864691135464267077,V1
