,Inputh Depth,Output Depth,Area Membership
126,214.54362676721107,546.828513253171,V1
127,293.6318396670472,546.828513253171,V1
128,409.4049016102177,546.828513253171,RL
129,249.51540426313534,546.828513253171,V1
130,362.90401478889555,546.828513253171,V1
131,346.590394935813,546.828513253171,RL
132,401.90198623003886,546.828513253171,V1
133,207.11273268892717,546.828513253171,V1
134,450.36912119490347,546.828513253171,RL
135,78.80410032529937,546.828513253171,V1
136,528.6635004542572,546.828513253171,V1
137,371.9579526020471,546.828513253171,V1
138,158.1797077306534,546.828513253171,V1
139,248.27475342078245,546.828513253171,V1
140,537.7625240559685,546.828513253171,V1
141,212.81529603843106,546.828513253171,V1
142,212.81529603843106,546.828513253171,V1
143,485.81178843300177,546.828513253171,RL
144,485.81178843300177,546.828513253171,RL
145,392.68143190090353,546.828513253171,V1
146,184.60401414246945,546.828513253171,RL
147,326.4736420170682,546.828513253171,V1
148,326.4736420170682,546.828513253171,V1
149,358.7627635327674,546.828513253171,V1
150,247.2539561874114,402.40122838490885,RL
151,383.8601215908763,402.40122838490885,V1
152,463.11356380838987,402.40122838490885,RL
153,361.6408213156347,402.40122838490885,V1
154,130.4055029473636,402.40122838490885,V1
155,130.4055029473636,402.40122838490885,V1
156,406.26225136107143,402.40122838490885,RL
157,207.11273268892717,402.40122838490885,V1
158,238.98636750549375,402.40122838490885,AL
159,224.10475434624155,402.40122838490885,V1
160,224.10475434624155,402.40122838490885,V1
161,296.90902529852474,402.40122838490885,RL
162,255.03949919208333,402.40122838490885,V1
163,368.2315801252261,402.40122838490885,V1
164,278.10014794194853,402.40122838490885,V1
165,156.91582039486764,402.40122838490885,RL
166,156.91582039486764,402.40122838490885,V1
167,434.2003842064322,402.40122838490885,AL
168,236.63286943176092,402.40122838490885,AL
169,301.60596359983975,402.40122838490885,V1
170,240.24022616943944,402.40122838490885,V1
171,425.13884571353435,402.40122838490885,AL
172,299.8428632834944,402.40122838490885,V1
173,161.34186627902002,402.40122838490885,RL
174,161.34186627902002,402.40122838490885,V1
175,200.61818599900772,115.18819958973914,V1
176,179.6705763792402,115.18819958973914,RL
177,179.6705763792402,115.18819958973914,RL
178,344.880704651353,115.18819958973914,V1
179,344.880704651353,115.18819958973914,V1
180,194.41999673229952,115.18819958973914,V1
181,197.79400082304252,115.18819958973914,RL
182,171.46758231184648,115.18819958973914,RL
183,324.7625931818686,565.472307163622,V1
184,378.952290491297,565.472307163622,V1
185,378.952290491297,565.472307163622,V1
186,395.0707674233246,565.472307163622,V1
187,291.5592923833714,565.472307163622,RL
188,256.7053184741464,565.472307163622,V1
189,275.32856223810177,565.472307163622,V1
190,174.35035126083724,565.472307163622,V1
191,174.35035126083724,565.472307163622,V1
192,352.00316232829607,565.472307163622,RL
193,114.5937850554972,565.472307163622,V1
194,470.32313060994176,565.472307163622,V1
195,517.9233109632767,565.472307163622,AL
196,517.9233109632767,565.472307163622,AL
197,345.18437153794963,491.60449365857073,V1
198,345.18437153794963,491.60449365857073,V1
199,461.4963288018225,491.60449365857073,RL
200,348.2361844682743,491.60449365857073,RL
201,348.2361844682743,491.60449365857073,RL
202,279.7051565186021,491.60449365857073,RL
203,347.35472130628904,491.60449365857073,V1
204,158.1797077306534,491.60449365857073,V1
205,325.95411123100916,491.60449365857073,RL
206,325.95411123100916,491.60449365857073,RL
207,265.641308409278,491.60449365857073,V1
208,250.38270527918388,491.60449365857073,RL
209,237.60693479667867,491.60449365857073,V1
210,237.60693479667867,491.60449365857073,V1
211,237.60693479667867,491.60449365857073,V1
212,237.60693479667867,491.60449365857073,V1
213,237.60693479667867,491.60449365857073,V1
214,237.60693479667867,491.60449365857073,V1
215,274.12750726644794,491.60449365857073,RL
216,387.51649337103737,491.60449365857073,RL
217,304.4290793344507,491.60449365857073,AL
218,143.18306643480256,491.60449365857073,V1
219,143.18306643480256,491.60449365857073,V1
220,199.14675900708517,491.60449365857073,RL
221,199.14675900708517,491.60449365857073,RL
222,110.82449432039162,112.54785552820476,V1
223,110.82449432039162,112.54785552820476,V1
224,327.44750368855654,112.54785552820476,V1
225,303.5861420750665,112.54785552820476,V1
226,158.39025359765503,112.54785552820476,RL
227,132.69559096493742,112.54785552820476,RL
228,132.69559096493742,112.54785552820476,RL
229,197.4014906822681,112.54785552820476,RL
230,134.3332588940146,112.54785552820476,V1
231,194.9007698015052,112.54785552820476,V1
232,201.70146813850448,112.54785552820476,RL
233,205.99112886700274,112.54785552820476,RL
234,205.99112886700274,112.54785552820476,RL
235,186.47850139738824,112.54785552820476,V1
236,186.47850139738824,112.54785552820476,V1
237,186.47850139738824,112.54785552820476,V1
238,179.9819887636478,112.54785552820476,V1
239,423.1930023716789,591.19448405519,RL
240,352.00316232829607,591.19448405519,RL
241,352.00316232829607,591.19448405519,RL
242,422.693961803263,591.19448405519,RL
243,488.3858037504435,591.19448405519,RL
244,391.9532326152449,591.19448405519,V1
245,391.9532326152449,591.19448405519,V1
246,418.6134613236916,591.19448405519,RL
247,418.6134613236916,591.19448405519,RL
